Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8
угол;1.1.2.2.3.1.;1.1.3.1.2.4.1.1.2.;1.1.3.2.2.3.1.1.1.;1.1.3.2.2.3.1.2.2.;1.1.3.4.4.2.1.;;
уголек;1.1.2.2.4.1.2.;1.1.2.2.5.2.;1.1.3.2.6.5.4.2.;;;;
уголовная;1.1.1.2.1.1.1.2.3.3.2.6.5.1.;;;;;;
уголовник;1.1.1.2.1.1.1.2.3.3.2.6.5.1.;;;;;;
уголовница;1.1.1.2.1.1.1.2.3.3.2.6.5.1.;;;;;;
уголовный;1.1.1.2.1.1.1.2.3.3.2.6.5.1.;;;;;;
уголовщина;1.2.1.6.3.2.3.2.1.;;;;;;
уголок;1.1.2.2.3.1.;1.1.3.2.2.3.1.1.1.;1.1.3.2.3.2.3.1.2.;1.1.3.2.10.1.2.4.1.;1.1.3.3.1.2.6.2.;1.1.3.4.4.2.1.;
уголь;1.1.2.2.4.1.2.;1.1.2.2.5.2.;1.1.3.2.6.3.;1.1.3.2.6.5.4.2.;1.2.1.5.2.1.3.2.1.2.2.;;
угольник;1.1.3.2.7.3.5.3.2.;;;;;;
угольничек;1.1.3.2.7.3.5.3.2.;;;;;;
угольщик;1.1.1.2.1.1.1.2.4.2.7.1.2.1.1.;1.1.1.2.1.1.1.2.4.2.7.1.5.3.;1.1.3.2.5.2.3.2.2.2.;;;;
угольщица;1.1.1.2.1.1.1.2.4.2.7.1.5.3.;;;;;;
угомонить;2.3.3.2.1.5.4.;;;;;;
угомониться;2.3.3.1.2.2.4.;;;;;;
угонщик;1.1.1.2.1.1.1.2.3.3.2.6.5.2.;;;;;;
угонщица;1.1.1.2.1.1.1.2.3.3.2.6.5.2.;;;;;;
угореть;2.4.3.2.1.;;;;;;
угорь;1.1.1.2.2.1.5.3.;1.1.1.2.4.4.2.1.1.2.;1.1.3.2.7.1.1.2.2.5.5.1.;;;;
угостить;2.3.1.12.1.;2.3.3.2.1.8.2.3.;2.3.5.2.2.9.2.;2.4.3.1.1.;;;
угоститься;2.3.5.2.2.9.2.;;;;;;
уготовить;2.3.1.9.1.2.;;;;;;
угощение;1.1.3.2.7.1.1.2.1.2.2.;;;;;;
угро;1.1.3.3.1.2.2.2.1.2.2.;;;;;;
угрожать;2.2.1.2.;2.3.3.3.2.7.1.5.;;;;;
угроза;1.2.1.2.1.2.4.3.;1.2.1.4.2.2.1.2.14.;;;;;
угрозыск;1.1.3.3.1.2.2.2.1.2.2.;;;;;;
угрызение;1.2.1.3.2.2.1.4.;;;;;;
угрюметь;2.4.2.1.4.;;;;;;
угрюмость;1.2.1.3.2.2.1.6.;1.2.1.3.2.3.20.;;;;;
уда;1.1.3.2.3.6.9.2.;;;;;;
удав;1.1.1.2.2.1.4.2.;;;;;;
удаваться;2.1.1.2.;2.2.3.2.1.;;;;;
удавка;1.1.3.2.4.4.1.;;;;;;
удавленник;1.1.1.2.1.1.1.2.5.7.3.;;;;;;
удавленница;1.1.1.2.1.1.1.2.5.7.3.;;;;;;
удавчик;1.1.1.2.2.1.4.2.;;;;;;
удаленность;1.2.1.1.3.2.1.1.1.;1.2.1.1.3.2.1.1.3.;;;;;
удалец;1.1.1.2.1.1.1.2.2.2.3.1.1.;;;;;;
удалить;2.3.1.14.1.3.;2.3.1.15.2.;2.3.2.3.1.3.;2.3.3.2.1.2.4.1.;2.3.5.2.4.3.2.3.;2.3.6.1.4.2.;2.3.6.2.7.
удалиться;2.3.3.2.1.2.4.3.;2.3.6.1.4.1.;;;;;
удаль;1.2.1.3.2.3.2.;;;;;;
удальство;1.2.1.3.2.3.2.;;;;;;
удалять;2.3.1.15.2.;2.3.5.2.4.3.2.3.;2.3.6.1.4.2.;2.3.6.2.7.;;;
удар;1.2.1.1.2.4.4.;1.2.1.1.3.3.2.2.;1.2.1.1.4.1.5.2.;1.2.1.1.4.2.2.2.1.;1.2.1.1.4.2.2.3.3.2.1.1.;1.2.1.3.1.1.3.5.;1.2.1.3.2.4.2.7.4.
ударение;1.1.3.2.10.1.2.4.1.;1.2.1.5.2.1.2.1.2.3.1.3.2.;;;;;
ударить;2.2.2.1.2.1.2.;2.2.2.1.2.2.1.1.;2.2.2.2.2.1.;2.2.2.2.2.2.;2.3.5.2.4.8.3.3.;2.3.7.1.1.;
удариться;2.1.2.2.2.1.;2.3.6.1.5.2.;2.3.7.1.1.;;;;
ударник;1.1.1.2.1.1.1.2.4.1.2.;1.1.1.2.1.1.1.2.4.2.2.4.2.1.;1.1.1.2.1.1.1.2.4.2.6.4.;1.1.3.2.3.2.3.3.;1.1.3.2.4.1.5.;;
ударница;1.1.1.2.1.1.1.2.4.1.2.;;;;;;
ударные;1.1.3.2.11.2.4.1.;;;;;;
ударять;2.3.3.2.1.9.1.;2.3.7.1.1.;;;;;
ударяться;2.3.7.1.1.;;;;;;
удаться;2.2.3.2.1.;2.4.1.2.2.;;;;;
удача;1.2.1.1.2.4.3.;;;;;;
удачник;1.1.1.2.1.1.1.2.3.3.3.2.3.;;;;;;
удачница;1.1.1.2.1.1.1.2.3.3.3.2.3.;;;;;;
удвоить;2.3.1.2.1.2.;;;;;;
удел;1.1.3.1.2.3.;1.1.3.1.2.5.1.;1.2.1.1.2.3.;;;;
уделить;2.3.1.12.1.;;;;;;
удержание;1.1.3.2.10.2.2.2.2.;;;;;;
удержать;2.3.2.3.1.3.;2.3.2.3.1.8.;2.3.3.2.1.3.3.1.;2.3.5.2.4.6.1.1.;2.3.5.2.4.8.3.3.;;
удержаться;2.3.2.3.1.8.;2.3.5.2.4.8.3.3.;;;;;
удерживать;2.3.1.13.3.;;;;;;
удесятерить;2.3.1.2.1.2.;;;;;;
удешевить;2.3.5.2.4.6.1.2.;;;;;;
удивить;2.3.2.2.2.1.2.2.;;;;;;
удивиться;2.3.2.2.2.1.2.1.;;;;;;
удивление;1.2.1.3.1.1.3.6.;;;;;;
удила;1.1.3.2.5.2.1.2.2.3.2.;;;;;;
удилище;1.1.3.2.3.6.9.2.;;;;;;
удильщик;1.1.1.2.1.1.1.2.4.2.7.1.5.2.;;;;;;
удить;2.3.5.2.2.5.2.;2.4.1.3.2.2.2.;;;;;
удлинить;2.3.1.2.1.2.;2.3.1.14.1.3.;;;;;
удлиняться;2.3.1.2.1.2.;2.3.1.14.1.3.;;;;;
удмуртка;1.1.1.2.1.1.2.2.1.2.;;;;;;
удмурты;1.1.1.2.1.1.2.2.1.2.;;;;;;
удобрение;1.1.3.2.6.1.4.;;;;;;
удобрить;2.3.5.2.2.5.1.1.1.;;;;;;
удобство;1.1.3.2.2.4.3.2.;;;;;;
удовлетворение;1.2.1.3.2.2.1.1.;;;;;;
удовлетворенность;1.2.1.3.2.2.1.1.;;;;;;
удовлетворительно;1.2.1.6.4.3.2.1.4.2.;;;;;;
удовлетворить;2.1.5.2.1.1.;2.3.1.12.1.;2.3.2.2.2.2.3.1.2.;2.3.2.3.1.7.1.;;;
удовлетвориться;2.1.3.4.;2.3.2.2.2.2.3.1.1.;2.3.2.3.1.7.1.;;;;
удовлетворять;2.1.3.4.;;;;;;
удовольствие;1.2.1.3.2.2.1.1.;1.2.1.6.4.4.2.1.;;;;;
удовольствоваться;2.3.2.3.1.7.1.;;;;;;
удод;1.1.1.2.2.1.3.3.;;;;;;
удой;1.2.1.1.3.4.1.1.2.3.2.;;;;;;
удойность;1.2.1.1.3.4.1.1.2.3.2.;;;;;;
удорожание;1.2.1.6.4.3.3.2.3.3.;;;;;;
удорожить;2.3.5.2.4.6.1.2.;;;;;;
удостоверение;1.1.3.2.10.3.3.5.1.;;;;;;
удостоверить;2.3.3.3.2.2.1.;2.3.5.2.4.7.2.4.;;;;;
удостовериться;2.3.2.1.6.2.;;;;;;
удостоится;2.3.4.2.3.1.;;;;;;
удостоить;2.1.5.2.1.1.;2.3.1.12.1.;2.3.4.2.3.1.;2.4.1.3.2.7.;;;
удостоиться;2.1.4.1.1.;2.3.1.12.2.2.2.;;;;;
удосужиться;2.3.1.14.1.1.;;;;;;
удочерить;2.3.4.1.3.;2.4.1.3.2.2.4.;;;;;
удочка;1.1.3.2.3.6.9.2.;;;;;;
удружить;2.3.3.2.1.3.2.1.1.;;;;;;
удрученность;1.2.1.3.2.2.1.7.;;;;;;
удручить;2.3.2.2.2.3.4.2.;;;;;;
удумать;2.3.2.1.2.4.1.;2.3.2.3.1.4.;;;;;
удушье;1.2.1.1.4.2.2.3.2.1.;;;;;;
удэгейка;1.1.1.2.1.1.2.2.1.2.;;;;;;
удэгейцы;1.1.1.2.1.1.2.2.1.2.;;;;;;
удэгэ;1.1.1.2.1.1.2.2.1.2.;;;;;;
удэхэ;1.1.1.2.1.1.2.2.1.2.;;;;;;
уединение;1.2.1.6.3.4.3.1.;;;;;;
уединить;2.3.3.2.1.2.4.1.;;;;;;
уединиться;2.3.3.2.1.2.4.3.;;;;;;
уединиться;2.3.7.1.18.1.;;;;;;
уезд;1.1.3.1.2.3.;1.1.3.1.2.5.1.;;;;;
уесть;2.3.3.3.2.7.2.2.;;;;;;
уехать;2.3.4.2.4.;2.3.4.3.;2.3.6.1.1.1.;;;;
уж;1.1.1.2.2.1.4.2.;;;;;;
ужак;1.1.1.2.2.1.4.2.;;;;;;
ужарить;2.3.5.2.2.9.1.1.2.;;;;;;
ужас;1.2.1.1.2.4.4.;1.2.1.3.2.2.1.5.;1.2.1.3.2.2.1.6.;1.2.2.2.3.;;;
ужаснуть;2.3.2.2.2.3.5.2.;;;;;;
ужаснуться;2.3.2.2.2.3.5.1.;;;;;;
ужастик;1.2.1.5.2.1.3.1.4.2.;;;;;;
ужесточить;2.3.1.4.;;;;;;
уживаться;2.2.4.1.2.2.2.2.1.;;;;;;
ужик;1.1.1.2.2.1.4.2.;;;;;;
ужимка;1.2.1.1.3.3.3.5.2.2.;;;;;;
ужин;1.1.3.2.7.1.1.2.1.2.1.;1.2.1.1.3.1.2.2.1.2.2.;;;;;
ужинать;2.4.3.1.1.;;;;;;
ужиха;1.1.1.2.2.1.4.2.;;;;;;
ужонок;1.1.1.2.2.1.4.2.;;;;;;
узаконение;1.1.3.2.10.3.2.1.;;;;;;
узаконить;2.3.2.3.1.6.1.;2.3.5.2.4.4.2.2.;;;;;
узбеки;1.1.1.2.1.1.2.2.1.2.;;;;;;
узбечка;1.1.1.2.1.1.2.2.1.2.;;;;;;
узда;1.1.3.2.5.2.1.2.2.3.2.;1.2.1.2.1.3.4.2.;;;;;
уздать;2.3.5.2.2.5.1.2.3.6.;;;;;;
уздечка;1.1.1.2.4.1.1.;;;;;;
уздечка;1.1.3.2.5.2.1.2.2.3.2.;;;;;;
узел;1.1.1.2.4.1.1.;1.1.3.1.4.1.1.2.;1.1.3.2.3.2.3.1.1.;1.1.3.2.7.3.2.2.2.;1.1.3.3.1.2.3.1.;1.1.3.4.2.1.2.;1.2.1.1.2.7.1.
узелок;1.1.3.2.7.3.2.2.2.;1.1.3.4.2.1.2.;;;;;
узелочек;1.1.3.4.2.1.2.;;;;;;
узи;1.2.1.6.4.3.2.2.2.;;;;;;
узилище;1.1.3.3.1.2.2.2.1.3.;;;;;;
узина;1.1.2.2.3.2.2.3.;1.1.3.4.4.2.1.;;;;;
узкоколейка;1.1.3.1.4.2.4.1.;;;;;;
узнаваться;2.2.4.2.1.1.;;;;;;
узнать;2.3.2.1.3.1.;2.3.2.1.3.2.;2.3.2.1.3.3.;2.3.3.3.1.1.2.1.1.;2.3.3.3.1.1.2.2.;;
узник;1.1.1.2.1.1.1.2.3.3.2.6.4.;;;;;;
узница;1.1.1.2.1.1.1.2.3.3.2.6.4.;;;;;;
узор;1.1.3.4.2.2.;1.2.1.5.2.1.3.2.3.1.2.;;;;;
узорчик;1.1.3.4.2.2.;1.2.1.5.2.1.3.2.3.1.2.;;;;;
узость;1.1.3.4.4.2.1.;;;;;;
узурпатор;1.1.1.2.1.1.1.2.4.2.5.1.2.;;;;;;
узурпаторша;1.1.1.2.1.1.1.2.4.2.5.1.2.;;;;;;
узурпировать;2.3.5.2.4.4.1.;;;;;;
узус;1.2.1.2.3.2.1.;;;;;;
узы;1.1.3.2.4.4.1.;1.2.1.2.1.3.4.2.;1.2.1.6.3.4.1.;;;;
уикенд;1.2.1.1.3.1.1.4.4.2.2.;;;;;;
уйгурка;1.1.1.2.1.1.2.2.1.2.;;;;;;
уйгуры;1.1.1.2.1.1.2.2.1.2.;;;;;;
уйма;1.2.1.1.3.4.1.1.2.2.1.;;;;;;
уймища;1.2.1.1.3.4.1.1.2.2.1.;;;;;;
уйти;2.1.2.2.1.3.;2.2.9.1.1.1.1.;2.2.9.1.1.1.2.2.3.;2.2.9.3.3.;2.3.3.1.2.2.3.;2.3.3.2.1.2.4.4.;2.3.5.2.3.
указ;1.1.3.2.10.3.2.1.;;;;;;
указание;1.2.1.4.2.3.1.2.;;;;;;
указатель;1.1.3.2.3.1.3.1.;1.1.3.2.9.1.1.2.2.;;;;;
указать;2.3.2.3.1.5.;2.3.3.3.1.1.1.1.1.1.1.;2.3.4.2.3.2.;;;;
указка;1.1.3.4.5.1.;1.2.1.4.2.2.1.2.10.;;;;;
указочка;1.1.3.4.5.1.;;;;;;
указчик;1.1.1.2.1.1.1.2.3.3.4.12.2.2.;;;;;;
указчица;1.1.1.2.1.1.1.2.3.3.4.12.2.2.;;;;;;
укатать;2.3.5.2.4.5.1.4.1.;;;;;;
укатить;2.3.6.1.1.2.;;;;;;
укатиться;2.3.6.1.1.1.;;;;;;
укатывать;2.3.5.2.2.2.3.;;;;;;
укачать;2.4.3.2.2.;;;;;;
укачивание;1.2.1.1.4.2.2.3.2.1.;;;;;;
укачивать;2.3.3.2.1.7.3.2.;;;;;;
уклад;1.2.1.2.3.2.1.;;;;;;
укладка;1.1.3.2.7.3.2.2.1.2.;1.1.3.2.7.3.4.2.;;;;;
укладочка;1.1.3.2.7.3.2.2.1.2.;1.1.3.2.7.3.4.2.;;;;;
укладчик;1.1.1.2.1.1.1.2.4.2.7.1.1.2.;1.1.3.2.3.1.3.1.;;;;;
укладчица;1.1.1.2.1.1.1.2.4.2.7.1.1.2.;;;;;;
уклеечка;1.1.1.2.2.1.5.3.;;;;;;
уклейка;1.1.1.2.2.1.5.3.;;;;;;
уклон;1.1.2.2.3.2.1.3.;1.1.3.4.4.2.1.;1.2.1.1.4.1.1.;1.2.1.6.2.3.2.2.;;;
уклонение;1.2.1.1.3.3.2.2.;;;;;;
уклониться;2.2.4.1.2.2.3.2.;2.3.3.1.3.3.2.;2.3.3.3.1.1.1.1.1.2.2.3.;2.3.7.1.5.;;;
уключина;1.1.3.2.5.3.1.4.;;;;;;
укол;1.2.1.4.2.2.1.2.15.;1.2.1.6.4.3.2.2.2.;;;;;
уколоть;2.3.7.1.9.1.;;;;;;
уколоться;2.3.3.1.4.6.;2.3.7.1.9.1.;;;;;
укор;1.2.1.4.2.2.1.2.13.;;;;;;
укора;1.2.1.4.2.2.1.2.13.;;;;;;
укоренить;2.3.1.4.;;;;;;
укорениться;2.2.3.2.2.;;;;;;
укоризна;1.2.1.4.2.2.1.2.13.;;;;;;
укорить;2.3.3.3.2.7.1.1.;;;;;;
укоротить;2.3.1.14.1.3.;2.3.3.2.1.5.4.;;;;;
укос;1.2.1.1.3.4.1.1.2.3.1.;;;;;;
украинизировать;2.3.4.4.3.1.;;;;;;
украинизироваться;2.3.4.4.3.1.;;;;;;
украинизм;1.2.1.5.2.1.2.1.2.3.1.3.4.;;;;;;
украинка;1.1.1.2.1.1.2.2.1.2.;;;;;;
украинцы;1.1.1.2.1.1.2.2.1.2.;;;;;;
украсить;2.3.1.3.;;;;;;
украшение;1.1.3.4.5.4.1.;1.2.2.2.1.;;;;;
укрепить;2.3.1.4.;2.3.2.3.2.2.;2.3.5.2.4.8.3.2.;;;;
укрепиться;2.3.3.1.2.1.6.1.;2.3.5.2.4.8.3.2.;;;;;
укрепление;1.1.3.2.2.8.1.;;;;;;
укроп;1.1.1.2.2.1.2.3.2.1.2.;1.1.3.2.7.1.1.2.2.9.4.;;;;;
укропчик;1.1.1.2.2.1.2.3.2.1.2.;1.1.3.2.7.1.1.2.2.9.4.;;;;;
укротитель;1.1.1.2.1.1.1.2.4.2.7.1.4.3.3.;;;;;;
укротительиица;1.1.1.2.1.1.1.2.4.2.7.1.4.3.3.;;;;;;
укротить;2.3.3.1.2.2.5.;2.3.3.2.1.5.4.;2.3.5.2.2.5.1.2.3.3.;;;;
укротиться;2.3.2.2.3.2.1.;2.3.3.1.2.2.4.;;;;;
укрупнить;2.3.1.2.1.2.;2.3.5.2.4.4.3.;;;;;
укрупниться;2.3.5.2.4.4.3.;;;;;;
укрыватель;1.1.1.2.1.1.1.2.3.3.2.6.5.2.;;;;;;
укрывательница;1.1.1.2.1.1.1.2.3.3.2.6.5.2.;;;;;;
укрывательство;1.2.1.6.3.2.3.2.2.1.;;;;;;
укрытие;1.1.3.2.2.8.3.;;;;;;
укрыть;2.3.1.10.2.;2.3.5.2.2.9.5.2.;2.3.6.2.5.1.;;;;
укрыться;2.3.1.10.2.;2.3.5.2.2.9.5.2.;2.3.6.2.5.1.;;;;
уксус;1.1.3.2.7.1.1.2.2.9.4.;;;;;;
уксусник;1.1.3.2.7.3.2.2.3.1.;;;;;;
уксусница;1.1.3.2.7.3.2.2.3.1.;;;;;;
укупить;2.3.5.2.4.6.3.2.;;;;;;
укус;1.1.1.2.4.4.2.1.2.2.;;;;;;
укусить;2.3.7.1.9.1.;;;;;;
улавливаться;2.2.4.2.1.1.;2.2.4.2.2.1.;;;;;
уладить;2.3.1.3.;;;;;;
улан;1.1.1.2.1.1.1.2.4.2.6.4.;;;;;;
улей;1.1.3.2.2.6.2.3.2.;;;;;;
улететь;2.2.9.1.1.1.2.2.1.1.;2.2.9.1.1.1.2.2.2.;2.3.6.1.1.1.;;;;
улетучиться;2.2.9.1.1.1.2.2.1.3.;2.4.1.4.3.;;;;;
улечься;2.3.1.15.1.;2.3.6.2.1.5.;;;;;
улизнуть;2.3.3.1.3.3.2.;;;;;;
улика;1.2.2.1.2.;;;;;;
улита;1.1.1.2.2.1.7.2.;;;;;;
улитка;1.1.1.2.2.1.7.2.;1.1.1.2.4.1.2.2.2.;;;;;
улица;1.1.1.2.1.1.2.4.2.2.;1.1.3.1.1.2.;1.1.3.1.2.4.3.;1.2.1.1.2.7.3.;1.2.1.1.3.2.1.1.3.;;
уличить;2.3.3.3.2.7.1.3.;2.3.5.2.4.5.1.2.;;;;;
уличка;1.1.3.1.2.4.3.;;;;;;
улов;1.2.1.1.3.4.1.1.2.3.1.;;;;;;
уловить;2.3.1.14.1.1.;2.3.2.1.3.3.;;;;;
уловка;1.2.1.3.2.4.2.6.3.;;;;;;
уложение;1.1.3.2.10.3.2.1.;;;;;;
уложить;2.3.1.14.1.1.;2.3.1.15.1.;2.3.3.2.1.7.3.2.;2.3.5.2.2.9.6.2.;2.3.6.2.1.2.;;
уложиться;2.3.1.14.1.1.;2.3.1.15.1.;;;;;
уломать;2.3.3.3.2.1.2.2.;;;;;;
улочка;1.1.3.1.2.4.3.;;;;;;
улус;1.1.1.2.1.1.2.2.1.1.;1.1.3.1.2.3.;1.1.3.1.2.4.2.1.1.;;;;
улучить;2.3.1.14.1.2.;;;;;;
улучшение;1.2.2.2.1.;2.3.1.3.;;;;;
улучшить;2.3.1.3.;;;;;;
улыба;1.1.1.2.1.1.1.2.2.2.3.2.;;;;;;
улыбается;2.3.2.3.3.;;;;;;
улыбаться;2.2.1.2.;;;;;;
улыбка;1.2.1.1.3.3.3.5.2.2.;;;;;;
улыбнуться;2.2.10.2.;;;;;;
улыбочка;1.2.1.1.3.3.3.5.2.2.;;;;;;
улыбчивость;1.2.1.3.2.3.7.;;;;;;
ультиматум;1.2.1.4.2.2.1.2.5.;1.2.1.6.2.3.2.1.;1.2.1.6.3.4.3.2.5.2.;;;;
ультразвук;1.2.1.1.4.1.5.1.;;;;;;
ультрамарин;1.1.3.2.6.5.4.2.;;;;;;
улюлюканье;1.2.1.4.2.2.1.2.14.;;;;;;
улюлюкать;2.3.3.1.2.3.1.4.1.;;;;;;
ум;1.1.1.2.1.1.1.2.2.2.1.1.1.;1.2.1.3.1.2.1.;;;;;
умалить;2.3.1.2.1.3.;2.3.2.1.2.6.;2.3.3.3.2.8.4.1.2.;;;;
умалишенная;1.1.1.2.1.1.1.2.5.7.2.;;;;;;
умалишенный;1.1.1.2.1.1.1.2.5.7.2.;;;;;;
умалчивание;1.2.1.4.3.1.;;;;;;
умелец;1.1.1.2.1.1.1.2.2.2.2.1.1.;;;;;;
умелица;1.1.1.2.1.1.1.2.2.2.2.1.1.;;;;;;
умение;1.2.1.3.1.4.2.2.;;;;;;
уменьшаться;2.3.1.2.1.3.;;;;;;
уменьшение;2.3.1.2.1.3.;;;;;;
уменьшить;2.3.1.2.1.3.;;;;;;
умеренность;1.2.1.3.2.3.2.;;;;;;
умереть;2.2.9.1.1.1.1.;2.2.9.3.1.;2.4.1.4.2.;;;;
умерить;2.3.1.2.1.3.;2.3.1.2.3.2.;2.3.1.6.1.;;;;
умертвить;2.3.1.16.;2.3.7.1.10.2.;;;;;
умершая;1.1.1.2.1.1.1.2.5.7.3.;;;;;;
умерший;1.1.1.2.1.1.1.2.5.7.3.;;;;;;
уместить;2.3.1.15.1.;2.3.6.2.1.1.;2.3.6.2.1.2.;;;;
уместиться;2.3.1.15.1.;2.3.6.2.1.1.;;;;;
уметь;2.1.3.4.;2.3.5.1.2.;;;;;
умиление;1.2.1.3.1.5.2.;;;;;;
умилить;2.3.2.2.2.2.2.2.;;;;;;
умилиться;2.3.2.2.2.2.1.1.;2.3.2.2.2.2.2.1.;;;;;
умилосердить;2.3.3.3.2.1.3.;;;;;;
умилостивить;2.3.3.3.2.1.3.;;;;;;
умирать;2.3.2.2.2.1.1.1.;;;;;;
умирающая;1.1.1.2.1.1.1.2.5.7.3.;;;;;;
умирающий;1.1.1.2.1.1.1.2.5.7.3.;;;;;;
умиротворение;1.2.1.3.2.2.1.1.;;;;;;
умиротворенность;1.2.1.3.2.2.1.1.;;;;;;
умиротворить;2.3.2.2.3.2.2.;2.3.3.2.1.5.3.;;;;;
умиротвориться;2.3.2.2.3.2.1.;2.3.3.1.2.2.4.;;;;;
умишко;1.2.1.3.1.2.1.;;;;;;
умище;1.2.1.3.1.2.1.;;;;;;
умка;1.1.1.2.2.1.2.3.2.4.;;;;;;
умная;1.1.1.2.1.1.1.2.2.2.1.1.1.;;;;;;
умнеть;2.3.2.2.4.2.1.;;;;;;
умник;1.1.1.2.1.1.1.2.2.2.1.1.1.;1.1.1.2.1.1.1.2.2.2.3.1.10.;1.1.1.2.1.1.1.3.1.1.1.;;;;
умница;1.1.1.2.1.1.1.2.2.2.1.1.1.;1.1.1.2.1.1.1.2.2.2.3.1.10.;1.1.1.2.1.1.1.3.1.1.1.;;;;
умничать;2.3.3.1.2.3.1.1.2.3.2.;2.3.3.1.2.3.1.1.2.5.1.;2.3.3.1.2.3.1.2.1.2.;;;;
умничек;1.1.1.2.1.1.1.2.2.2.1.1.1.;1.1.1.2.1.1.1.3.1.1.1.;;;;;
умничка;1.1.1.2.1.1.1.2.2.2.1.1.1.;1.1.1.2.1.1.1.3.1.1.1.;;;;;
умножать;2.3.1.2.1.2.;2.3.1.9.2.2.1.;;;;;
умный;1.1.1.2.1.1.1.2.2.2.1.1.1.;;;;;;
умозаключение;1.2.1.3.1.2.3.1.1.;;;;;;
умозаключить;2.3.2.1.3.3.;;;;;;
умозрение;1.2.1.3.1.2.4.1.1.;1.2.1.3.1.2.4.1.2.;;;;;
умоисступление;1.2.1.3.2.2.2.1.;;;;;;
умоисступленность;1.2.1.3.2.2.2.1.;;;;;;
умок;1.2.1.3.1.2.1.;;;;;;
умолить;2.3.3.3.2.1.3.;;;;;;
умолкать;2.2.8.;2.3.3.3.1.1.1.2.1.;;;;;
умолкнуть;2.4.1.4.2.;;;;;;
умолот;1.2.1.1.3.4.1.1.2.3.1.;;;;;;
умолчание;1.2.1.4.3.1.;;;;;;
умолчать;2.3.3.3.1.1.1.2.2.;2.3.3.3.2.8.2.;;;;;
умонастроение;1.2.1.3.1.2.4.1.1.;;;;;;
умопомешательство;1.2.1.1.4.2.2.3.3.2.1.1.;;;;;;
умопомрачение;1.2.1.1.4.2.2.3.3.2.1.1.;1.2.1.3.1.1.3.5.;;;;;
умора;1.2.1.1.2.4.5.;1.2.2.2.2.;;;;;
умствование;1.2.1.3.1.2.3.2.;;;;;;
умствовать;2.3.2.1.2.2.;;;;;;
умудренность;1.2.1.3.1.4.2.1.;;;;;;
умудрить;2.3.2.1.2.1.;;;;;;
умудриться;2.3.3.1.2.3.1.1.1.3.3.;;;;;;
умудряться;2.3.3.1.2.3.1.1.1.3.3.;;;;;;
умчать;2.3.6.1.1.2.;;;;;;
умчаться;2.2.9.1.1.1.2.2.2.;2.3.6.1.4.1.;;;;;
умывальник;1.1.3.2.7.3.2.4.3.;;;;;;
умывальничек;1.1.3.2.7.3.2.4.3.;;;;;;
умыкнуть;2.3.3.1.4.4.2.;;;;;;
умысел;1.2.1.3.1.2.3.1.2.2.;1.2.1.6.3.2.3.2.1.;;;;;
умыть;2.3.5.2.2.9.6.1.;2.3.7.1.6.;;;;;
умыться;2.3.5.2.2.9.6.1.;2.3.7.1.6.;;;;;
умягчить;2.3.2.2.3.2.2.;;;;;;
умягчиться;2.3.2.2.3.2.1.;;;;;;
унавозить;2.3.5.2.2.5.1.1.1.;;;;;;
унести;2.2.9.1.1.1.2.2.1.2.;2.3.3.1.4.4.2.;2.3.6.1.1.2.;;;;
унестись;2.2.9.1.1.1.2.2.2.;2.3.6.1.1.1.;;;;;
униат;1.1.1.2.1.1.1.2.2.1.2.1.2.;;;;;;
униатка;1.1.1.2.1.1.1.2.2.1.2.1.2.;;;;;;
универмаг;1.1.3.3.1.2.4.2.1.;;;;;;
универсал;1.1.1.2.1.1.1.2.2.2.2.1.1.;1.1.3.2.5.2.1.2.1.2.3.;;;;;
универсалия;1.2.1.3.1.2.3.1.1.;1.2.1.5.2.1.2.1.2.3.1.3.1.;;;;;
универсам;1.1.3.3.1.2.4.2.1.;;;;;;
универсиада;1.2.1.6.4.4.1.2.5.2.;;;;;;
университет;1.1.3.3.1.2.5.1.3.1.;1.1.3.3.1.2.5.1.3.2.;1.2.1.3.1.4.2.1.;;;;
универсум;1.1.2.1.1.;;;;;;
унижаться;2.3.3.1.2.3.1.2.4.;;;;;;
унижение;1.2.1.3.2.4.2.7.2.;;;;;;
унизать;2.2.4.1.2.2.3.3.;;;;;;
унизить;2.3.3.2.1.4.3.2.;;;;;;
унизиться;2.3.3.1.2.3.2.1.;;;;;;
уникум;1.2.2.2.3.;;;;;;
унисон;1.2.1.5.2.1.3.3.3.;;;;;;
унитаз;1.1.3.2.7.3.2.4.3.;;;;;;
унифицировать;2.3.1.2.3.2.;;;;;;
униформа;1.1.1.2.1.1.2.3.3.;1.1.3.2.7.2.2.1.1.3.2.1.1.;;;;;
униформист;1.1.1.2.1.1.1.2.4.2.2.4.2.3.2.;;;;;;
уничижать;2.3.3.2.1.4.3.2.;;;;;;
уничижаться;2.3.3.1.2.3.1.2.4.;;;;;;
уничижение;1.2.1.3.2.4.2.7.2.;;;;;;
уничтожитель;1.1.1.2.1.1.1.2.3.3.4.1.2.;;;;;;
уничтожительница;1.1.1.2.1.1.1.2.3.3.4.1.2.;;;;;;
уничтожить;2.3.1.16.;2.3.3.2.1.4.3.2.;2.3.7.1.10.2.;2.3.7.1.16.;2.4.1.4.5.;;
уничтожиться;2.2.9.1.1.2.;2.4.1.4.3.;;;;;
уния;1.1.3.3.1.3.1.;;;;;;
